SM,dis_SM,cha_SM,w_SM,RT,Ref,dis_RT,cha_RT
0.09668999999999998,0,0,0.09668999999999998,0.089385,0.09668999999999998,0.0,-1.3877787807814457e-17
0.114975,0,0,0.114975,0.11458500000000002,0.114975,0.0,-2.7755575615628914e-17
0.13160999999999998,0,0,0.13160999999999998,0.12882000000000002,0.13160999999999998,0.0,-2.7755575615628914e-17
0.134295,0,0,0.134295,0.13321500000000003,0.134295,0.0,-2.7755575615628914e-17
0.13473,0,0,0.13473,0.13381500000000002,0.13473,0.0,-2.7755575615628914e-17
0.134835,0,0,0.134835,0.13428,0.134835,0.0,-2.7755575615628914e-17
0.12466499999999998,0,0,0.12466499999999998,0.1341741805550309,0.12466499999999998,0.0,8.194449691145986e-07
0.130605,0,0,0.130605,0.134085,0.130605,-2.2744166803106936e-22,0.0
0.131175,0,0,0.131175,0.13394999999999999,0.131175,-2.2744166803106936e-22,0.0
0.126885,0,0,0.126885,0.133545,0.126885,-2.2744166803106936e-22,0.0
0.13257,0,0,0.13257,0.133035,0.13257,-2.2744166803106936e-22,0.0
0.13233,0,0,0.13233,0.132345,0.13233,-2.2744166803106936e-22,0.0
0.128805,0,0,0.128805,0.13146,0.128805,-2.2744166803106936e-22,0.0
0.128685,0,0,0.128685,0.131325,0.128685,-2.2744166803106936e-22,0.0
0.1311,0,0,0.1311,0.13101078697446222,0.1311,7.869744622357455e-07,0.0
193.29331499999998,0,0,0.13233,206.521994180555,193.29331499999998,0.0,8.194449691145986e-07
350.606715,0,0,0.12813,322.7188957869745,350.606715,7.869745104471804e-07,0.0
456.53262000000007,0,0,0.13280999999999998,373.8503550000001,456.53262000000007,0.0,-5.684341886080802e-14
500.0,0,0,0.0,403.61808,500.0,0.0,-2.117582368135751e-22
500.0,0,0,0.134655,359.1048750000001,500.0,0.0,-5.684341886080802e-14
427.12683000000004,0,0,0.134685,244.42398000000003,427.12683000000004,0.0,-5.684341886080802e-14
257.92068,0,0,0.13434,133.049865,257.92068,0.0,-2.842170943040401e-14
2.011275,0,0,0.13418999999999998,25.161629180555032,2.011275,0.0,8.194449691145986e-07
0.13143,0,0,0.13143,0.13135578697446224,0.13143,7.869744622357455e-07,0.0
0.11399999999999999,0,0,0.11399999999999999,0.11909918055503088,0.11399999999999999,0.0,8.194449691145986e-07
0.099645,0,0,0.099645,0.11256,0.099645,-2.2744166803106936e-22,0.0
0.13452,0,0,0.13452,0.13219578697446221,0.13452,7.869744622357455e-07,0.0
0.13493999999999998,0,0,0.13493999999999998,0.13471500000000003,0.13493999999999998,0.0,-2.7755575615628914e-17
0.135,0,0,0.135,0.13497000000000003,0.135,0.0,-2.7755575615628914e-17
0.135,0,0,0.135,0.134985,0.135,0.0,-2.117582368135751e-22
0.13447499999999998,0,0,0.13447499999999998,0.13496918119156445,0.13447499999999998,0.0,8.188084355659559e-07
0.13338,0,0,0.13338,0.13493999999999998,0.13338,-2.2726499448065696e-22,0.0
0.13107,0,0,0.13107,0.134895,0.13107,-2.2726499448065696e-22,0.0
0.128325,0,0,0.128325,0.13479,0.128325,-2.2726499448065696e-22,0.0
0.134805,0,0,0.134805,0.13450578636315136,0.134805,7.863631513449487e-07,0.0
0.13476,0,0,0.13476,0.13437000000000002,0.13476,0.0,-2.7755575615628914e-17
0.134685,0,0,0.134685,0.13417500000000002,0.134685,0.0,-2.7755575615628914e-17
0.134625,0,0,0.134625,0.13380000000000003,0.134625,0.0,-2.7755575615628914e-17
0.122865,0,0,0.122865,0.13393418119156444,0.122865,0.0,8.188084355659559e-07
66.27447,0,0,0.12957,197.3175,66.27447,-2.2726499448065696e-22,0.0
105.16055999999999,0,0,0.133185,301.272495,105.16055999999999,-2.2726499448065696e-22,0.0
55.19538,0,0,0.13422,337.92052500000005,55.19538,-2.2726499448065696e-22,0.0
